station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
PUY;10.05.2025 17:00;19;18.8;19.3;;;39.8;8.8;5;960.9;1013.1;1014.6;;;2.9;174;1.1;4;10.4;2.7;9.7;;;0;;363;;;;82;60;0.211
PUY;10.05.2025 18:00;18.9;18;19.5;;;45.1;9.9;6.7;960.6;1012.8;1014.3;;;2.4;166;0.5;1.8;8.6;2.2;7.9;;;0;;173;;;;53;60;0.079
PUY;10.05.2025 19:00;18;17.1;18.7;;;50.6;10.4;7.5;960.7;1013;1014.4;;;3.3;6;1.1;4;11.9;3;10.8;;;0;;30;;;;18;23;0.015
PUY;10.05.2025 20:00;16.4;15.9;17.3;;;52.8;9.9;6.8;961;1013.7;1014.7;;;4.2;7;1.7;6.1;15.1;4;14.4;;;0;;2;;;;1;0;0.027
PUY;10.05.2025 21:00;14.8;14.3;15.5;;;61.7;10.4;7.5;961.6;1014.6;1015.4;;;3.3;56;1.4;5;11.9;2.9;10.4;;;0;;1;;;;1;0;0.015
PUY;10.05.2025 22:00;14.4;14.2;14.6;;;59.6;9.8;6.7;961.8;1015;1015.6;;;3.3;34;1.9;6.8;11.9;3.1;11.2;;;0;;1;;;;0;0;0.023
PUY;10.05.2025 23:00;14.3;14.1;14.4;;;61.5;10;7;961.7;1014.9;1015.5;;;3.5;32;1.5;5.4;12.6;3.4;12.2;;;0;;1;;;;0;0;0.016
PUY;11.05.2025 00:00;13.5;13.3;13.8;;;65.2;10.1;7.1;961.6;1014.9;1015.4;;;3.2;34;1.5;5.4;11.5;3;10.8;;;0;;1;;;;1;0;0.014
PUY;11.05.2025 01:00;13;12.7;13.3;;;65.9;9.9;6.8;961.4;1014.7;1015.2;;;3;29;1.3;4.7;10.8;2.6;9.4;;;0;;1;;;;1;0;0.011
PUY;11.05.2025 02:00;13;12.6;13.2;;;66.2;9.9;6.8;961.3;1014.7;1015.1;;;3.7;19;1.8;6.5;13.3;3.6;13;;;0;;1;;;;0;0;0.016
PUY;11.05.2025 03:00;12.7;12.3;13.1;;;67.3;9.9;6.8;961;1014.4;1014.7;;;3.3;16;1.7;6.1;11.9;3;10.8;;;0;;1;;;;1;0;0.014
PUY;11.05.2025 04:00;12.1;11.9;12.2;;;73.5;10.4;7.5;960.9;1014.4;1014.6;;;3.2;8;1.5;5.4;11.5;2.9;10.4;;;0;;1;;;;1;0;0.008
PUY;11.05.2025 05:00;12;11.7;12.2;;;75.2;10.5;7.7;960.8;1014.4;1014.5;;;3.5;22;1.7;6.1;12.6;3.3;11.9;;;0;;17;;;;14;0;0.031
PUY;11.05.2025 06:00;12.6;12.2;12.9;;;75;10.9;8.3;961;1014.5;1014.8;;;2.9;41;1;3.6;10.4;2.8;10.1;;;0;;79;;;;74;0;0.053
PUY;11.05.2025 07:00;12.8;12.6;13.1;;;83.4;12.3;10;960.9;1014.3;1014.6;;;2.2;108;0.8;2.9;7.9;2.1;7.6;;;0;;105;;;;78;15;0.068
PUY;11.05.2025 08:00;14.3;13.1;14.9;;;77.2;12.5;10.3;960.8;1013.9;1014.5;;;3.1;163;1.2;4.3;11.2;2.9;10.4;;;0;;520;;;;112;60;0.273
PUY;11.05.2025 09:00;15.2;15;15.5;;;64;11.1;8.5;960.4;1013.3;1014.1;;;3.9;189;1.6;5.8;14;3.8;13.7;;;0;;678;;;;87;60;0.374
PUY;11.05.2025 10:00;16;15.3;16.4;;;59.2;10.8;8;960;1012.8;1013.7;;;3.3;203;1.4;5;11.9;3.1;11.2;;;0;;810;;;;99;60;0.461
PUY;11.05.2025 11:00;16.6;16.3;17.1;;;57.3;10.8;8.2;959.4;1011.9;1013.1;;;3.4;193;1.5;5.4;12.2;3.2;11.5;;;0;;889;;;;115;60;0.516
PUY;11.05.2025 12:00;18;17.2;18.3;;;53.2;11;8.3;958.7;1010.9;1012.3;;;4.1;185;1.5;5.4;14.8;3.9;14;;;0;;923;;;;122;60;0.556
PUY;11.05.2025 13:00;19;18.7;19.5;;;50.3;11;8.4;957.8;1009.8;1011.4;;;3.5;205;1.6;5.8;12.6;3.3;11.9;;;0;;845;;;;180;58;0.522
PUY;11.05.2025 14:00;20.3;19.1;20.8;;;47.3;11.2;8.7;957.1;1008.9;1010.7;;;3.4;215;1.4;5;12.2;3.2;11.5;;;0;;791;;;;181;58;0.5
PUY;11.05.2025 15:00;21;20.7;21.3;;;45.9;11.4;8.9;956.5;1008.1;1010;;;4;194;1.8;6.5;14.4;3.9;14;;;0;;689;;;;210;58;0.445
PUY;11.05.2025 16:00;22;21;23.3;;;41.2;10.9;8.2;955.7;1007;1009.2;;;4.6;270;1.4;5;16.6;4.5;16.2;;;0;;627;;;;224;60;0.408
PUY;11.05.2025 17:00;20.8;20.4;22.5;;;43.2;10.6;7.8;955.6;1007.1;1009.1;;;6.4;83;1.7;6.1;23;6;21.6;;;0;;149;;;;114;5;0.147
PUY;11.05.2025 18:00;19.8;19.4;20.3;;;42.8;9.9;6.8;955.4;1007.1;1008.9;;;7;25;2.5;9;25.2;6.7;24.1;;;0;;53;;;;51;0;0.119
PUY;11.05.2025 19:00;18.5;16.7;19.2;;;50.9;10.8;8;956;1008;1009.6;;;12.5;327;3.2;11.5;45;12.3;44.3;;;0;;16;;;;15;0;0.059
PUY;11.05.2025 20:00;15;14.1;16.2;;;77;13.1;10.9;958.6;1011.4;1012.3;;;10.8;279;4;14.4;38.9;10;36;;;0;;2;;;;2;0;0.022
PUY;11.05.2025 21:00;12.7;12.3;13.7;;;95.7;14;12;960;1013.3;1013.7;;;10.7;281;3.5;12.6;38.5;10.1;36.4;;;7.7;;2;;;;1;0;0
PUY;11.05.2025 22:00;12.5;12.4;12.6;;;97.3;14.1;12.1;960.2;1013.6;1013.9;;;4.2;275;1.4;5;15.1;4;14.4;;;4.7;;1;;;;0;0;-0.005
PUY;11.05.2025 23:00;12.1;12;12.3;;;97.4;13.8;11.7;960.2;1013.7;1013.9;;;4.8;352;1.8;6.5;17.3;4.4;15.8;;;2.4;;1;;;;0;0;-0.004
PUY;12.05.2025 00:00;12.1;12;12.3;;;95.6;13.5;11.5;959.8;1013.3;1013.5;;;3.6;45;1.1;4;13;3.4;12.2;;;0.2;;1;;;;0;0;-0.005
PUY;12.05.2025 01:00;11.9;11.8;12;;;97.3;13.6;11.5;959.4;1012.9;1013.1;;;3.8;14;1.7;6.1;13.7;3.7;13.3;;;0;;1;;;;0;0;-0.004
PUY;12.05.2025 02:00;11.8;11.6;12;;;97.8;13.5;11.5;959.1;1012.5;1012.8;;;3;30;0.9;3.2;10.8;2.6;9.4;;;0;;1;;;;0;0;-0.006
PUY;12.05.2025 03:00;11.9;11.8;12;;;98.2;13.6;11.6;959;1012.4;1012.7;;;2.5;349;0.7;2.5;9;2.5;9;;;0;;1;;;;0;0;-0.007
PUY;12.05.2025 04:00;12;11.8;12.1;;;97.8;13.7;11.6;959.3;1012.8;1013;;;1.4;315;0.4;1.4;5;1.2;4.3;;;0;;1;;;;0;0;-0.008
PUY;12.05.2025 05:00;12;11.8;12.1;;;99.2;13.9;11.9;959.5;1013;1013.2;;;2.6;333;0.6;2.2;9.4;2.5;9;;;0;;5;;;;4;0;0.016
PUY;12.05.2025 06:00;12.2;12;12.4;;;97.5;13.9;11.8;959.6;1013;1013.3;;;2.6;30;0.9;3.2;9.4;2.5;9;;;0;;38;;;;37;0;0.03
PUY;12.05.2025 07:00;12.5;12.3;12.6;;;97.7;14.1;12.1;959.7;1013.1;1013.4;;;2.7;162;0.7;2.5;9.7;2.4;8.6;;;0;;87;;;;84;0;0.055
PUY;12.05.2025 08:00;12.6;12.4;12.7;;;96.8;14.1;12.1;960.1;1013.5;1013.8;;;1.3;153;0.5;1.8;4.7;1.3;4.7;;;0;;112;;;;111;0;0.071
PUY;12.05.2025 09:00;12.7;12.7;12.7;;;96.9;14.2;12.2;960.3;1013.7;1014;;;2.2;180;0.4;1.4;7.9;1.9;6.8;;;0.1;;51;;;;50;0;0.044
PUY;12.05.2025 10:00;12.8;12.8;12.9;;;93.9;13.9;11.9;960.5;1013.8;1014.2;;;3.6;41;1.2;4.3;13;3.4;12.2;;;1.2;;98;;;;97;0;0.068
PUY;12.05.2025 11:00;12.9;12.6;13.1;;;93.9;13.9;11.9;960.6;1013.9;1014.3;;;2.3;50;0.9;3.2;8.3;2.1;7.6;;;1.1;;103;;;;101;0;0.072
PUY;12.05.2025 12:00;13;12.7;13.4;;;91.2;13.7;11.6;960.4;1013.8;1014.1;;;3;214;0.5;1.8;10.8;2.9;10.4;;;0.3;;161;;;;159;0;0.104
PUY;12.05.2025 13:00;13.1;12.8;13.3;;;95.7;14.4;12.4;960.5;1013.8;1014.2;;;1.8;225;0.5;1.8;6.5;1.6;5.8;;;0.2;;148;;;;145;0;0.096
PUY;12.05.2025 14:00;13.7;13.3;14;;;86.2;13.5;11.5;960.5;1013.7;1014.2;;;2.6;14;0.8;2.9;9.4;2.4;8.6;;;0.2;;198;;;;197;0;0.124
PUY;12.05.2025 15:00;12.9;12.5;13.8;;;95.3;14.2;12.2;960.4;1013.7;1014.1;;;4.4;130;1.7;6.1;15.8;4;14.4;;;0;;198;;;;197;0;0.111
PUY;12.05.2025 16:00;13.4;13.2;13.5;;;92.1;14.2;12.1;960.1;1013.3;1013.8;;;2.7;139;1.1;4;9.7;2.4;8.6;;;0;;156;;;;156;0;0.093
PUY;12.05.2025 17:00;13.3;13.2;13.3;;;90.8;13.8;11.8;960.1;1013.3;1013.8;;;1.8;141;0.7;2.5;6.5;1.6;5.8;;;0;;124;;;;123;0;0.073
PUY;12.05.2025 18:00;13.3;13.2;13.3;;;95.6;14.6;12.6;960.1;1013.3;1013.8;;;1.7;101;0.6;2.2;6.1;1.6;5.8;;;0;;64;;;;62;0;0.037
PUY;12.05.2025 19:00;12.7;12.2;13.2;;;88.7;13;10.8;960.3;1013.7;1014;;;3.3;21;0.9;3.2;11.9;3.1;11.2;;;0;;19;;;;18;0;0.005
PUY;12.05.2025 20:00;11.8;11.2;12.1;;;89.7;12.4;10.2;961;1014.5;1014.7;;;3.9;360;1.3;4.7;14;3.7;13.3;;;0;;1;;;;1;0;-0.001
PUY;12.05.2025 21:00;11.1;10.8;11.3;;;92.4;12.2;9.9;961.4;1015.1;1015.2;;;3.6;24;1.8;6.5;13;3.4;12.2;;;0;;1;;;;0;0;-0.001
PUY;12.05.2025 22:00;10.7;10.4;10.8;;;91.5;11.8;9.4;961.5;1015.4;1015.3;;;4.9;19;2.2;7.9;17.6;4.6;16.6;;;0;;1;;;;0;0;0.001
PUY;12.05.2025 23:00;10.3;10.1;10.5;;;91.9;11.5;9;961.6;1015.6;1015.4;;;4.7;21;2.4;8.6;16.9;4.4;15.8;;;0;;1;;;;0;0;0.001
PUY;13.05.2025 00:00;10.1;9.8;10.4;;;91.9;11.4;8.9;961.6;1015.6;1015.4;;;5.1;14;1.7;6.1;18.4;4.7;16.9;;;0;;1;;;;0;0;-0.001
PUY;13.05.2025 01:00;9.7;9.6;9.8;;;95.6;11.5;9;961.8;1015.9;1015.6;;;3.2;12;1.4;5;11.5;2.9;10.4;;;0;;1;;;;0;0;-0.004
PUY;13.05.2025 02:00;10.1;9.8;10.3;;;95.3;11.8;9.4;961.8;1015.8;1015.6;;;3.9;20;1.5;5.4;14;3.6;13;;;0;;1;;;;0;0;-0.004
PUY;13.05.2025 03:00;9.8;9.5;10.1;;;93;11.2;8.7;962;1016;1015.8;;;4.4;21;1.8;6.5;15.8;4.3;15.5;;;0;;1;;;;1;0;-0.002
PUY;13.05.2025 04:00;9.7;9.5;10;;;93.5;11.3;8.7;962.1;1016.2;1015.9;;;3.7;22;1.6;5.8;13.3;3.5;12.6;;;0;;1;;;;0;0;-0.002
PUY;13.05.2025 05:00;9.7;9.4;9.9;;;91.5;11;8.3;962.3;1016.3;1016.1;;;4.1;18;2.1;7.6;14.8;3.7;13.3;;;0;;11;;;;10;0;0.02
PUY;13.05.2025 06:00;10.5;9.9;11.6;;;90.5;11.5;9.1;962.5;1016.4;1016.3;;;3.5;45;1.4;5;12.6;3.1;11.2;;;0;;116;;;;83;12;0.054
PUY;13.05.2025 07:00;11.4;11.2;11.6;;;86;11.6;9.2;962.8;1016.6;1016.6;;;2.7;173;1;3.6;9.7;2.4;8.6;;;0;;215;;;;201;0;0.109
PUY;13.05.2025 08:00;11.6;11.4;11.8;;;87.7;11.9;9.6;963.2;1016.9;1017;;;2.9;207;1.2;4.3;10.4;2.8;10.1;;;0;;338;;;;300;3;0.17
PUY;13.05.2025 09:00;12.4;11.6;12.9;;;83.2;12;9.6;963.2;1016.8;1017;;;4.1;202;1.7;6.1;14.8;4;14.4;;;0;;660;;;;324;39;0.327
PUY;13.05.2025 10:00;12.9;12.7;13.1;;;78.1;11.6;9.2;963.1;1016.6;1016.9;;;3.9;190;2;7.2;14;3.8;13.7;;;0;;833;;;;121;60;0.419
PUY;13.05.2025 11:00;13.4;12.9;14;;;76.1;11.7;9.3;962.9;1016.3;1016.7;;;3.5;184;1.8;6.5;12.6;3.4;12.2;;;0;;911;;;;110;60;0.473
PUY;13.05.2025 12:00;14.5;14;14.9;;;71.9;11.9;9.5;962.6;1015.7;1016.4;;;3.4;197;1.5;5.4;12.2;3.2;11.5;;;0;;933;;;;106;60;0.507
PUY;13.05.2025 13:00;15.7;15.2;16.3;;;68.5;12.2;10;962.2;1015.1;1016;;;3.7;197;1.5;5.4;13.3;3.6;13;;;0;;912;;;;116;60;0.512
PUY;13.05.2025 14:00;17.2;16.6;17.7;;;63.8;12.5;10.3;961.6;1014.1;1015.4;;;3.2;204;1.4;5;11.5;3;10.8;;;0;;845;;;;124;60;0.493
PUY;13.05.2025 15:00;17.8;17.5;18.1;;;60.4;12.3;10;961.3;1013.8;1015.1;;;3.5;205;1.6;5.8;12.6;3.4;12.2;;;0;;740;;;;143;60;0.436
PUY;13.05.2025 16:00;18.6;18.3;18.8;;;57.5;12.3;10;961.2;1013.4;1015;;;3.5;198;1.5;5.4;12.6;3.3;11.9;;;0;;584;;;;191;49;0.346
PUY;13.05.2025 17:00;18.2;17.8;18.8;;;57.7;12.1;9.8;961.1;1013.4;1014.9;;;4.3;180;0.8;2.9;15.5;4.2;15.1;;;0;;188;;;;134;15;0.125
PUY;13.05.2025 18:00;18.4;17.8;18.9;;;53.7;11.3;8.8;961.2;1013.5;1015;;;4.5;17;1.8;6.5;16.2;4.4;15.8;;;0;;116;;;;72;23;0.098
PUY;13.05.2025 19:00;16.7;16.1;17.4;;;62.5;11.9;9.5;961.5;1014.1;1015.3;;;4.3;12;2.1;7.6;15.5;4.1;14.8;;;0;;24;;;;22;0;0.031
PUY;13.05.2025 20:00;15.5;15.2;15.8;;;65.1;11.4;8.9;961.8;1014.7;1015.6;;;4.3;30;1.6;5.8;15.5;4.1;14.8;;;0;;2;;;;1;0;0.016
PUY;13.05.2025 21:00;14.8;14.5;15.2;;;66.2;11.1;8.6;962.2;1015.2;1016;;;3.3;360;1.1;4;11.9;3.2;11.5;;;0;;1;;;;1;0;0.009
PUY;13.05.2025 22:00;13.4;13;14.1;;;74;11.4;8.9;962.6;1015.9;1016.4;;;3.7;16;1.8;6.5;13.3;3.4;12.2;;;0;;1;;;;1;0;0.011
PUY;13.05.2025 23:00;12.8;12.6;13;;;75;11.1;8.5;962.8;1016.2;1016.6;;;4.8;23;2.1;7.6;17.3;4.6;16.6;;;0;;1;;;;0;0;0.012
PUY;14.05.2025 00:00;12.3;11.9;12.6;;;76.4;10.9;8.2;962.8;1016.4;1016.6;;;3.9;21;2;7.2;14;3.8;13.7;;;0;;1;;;;0;0;0.01
PUY;14.05.2025 01:00;11.5;11.3;11.9;;;80.7;10.9;8.3;963;1016.7;1016.8;;;3.9;20;2;7.2;14;3.7;13.3;;;0;;1;;;;1;0;0.007
PUY;14.05.2025 02:00;11.1;10.9;11.2;;;81.4;10.7;8;963.2;1017;1017;;;3.9;25;1.9;6.8;14;3.8;13.7;;;0;;1;;;;0;0;0.006
PUY;14.05.2025 03:00;10.8;10.6;10.9;;;81.6;10.6;7.8;963.3;1017.2;1017.2;;;3.4;22;1.8;6.5;12.2;3.2;11.5;;;0;;1;;;;0;0;0.005
PUY;14.05.2025 04:00;10.3;10.1;10.5;;;82.3;10.3;7.4;963.5;1017.6;1017.4;;;3.9;21;2;7.2;14;3.8;13.7;;;0;;2;;;;1;0;0.006
PUY;14.05.2025 05:00;10.3;10.1;10.5;;;81.9;10.2;7.3;963.7;1017.8;1017.6;;;4;22;1.9;6.8;14.4;3.9;14;;;0;;17;;;;15;2;0.027
PUY;14.05.2025 06:00;11.9;11;12.6;;;77.4;10.8;8.1;963.9;1017.6;1017.8;;;2.3;82;0.8;2.9;8.3;2;7.2;;;0;;174;;;;35;60;0.077
PUY;14.05.2025 07:00;12.9;12.6;13.2;;;81.8;12.2;9.9;964;1017.5;1017.9;;;2.7;194;1;3.6;9.7;2.4;8.6;;;0;;358;;;;55;60;0.173
PUY;14.05.2025 08:00;13.6;13.2;14.2;;;78.9;12.2;9.9;964.1;1017.5;1018;;;2.9;185;1.2;4.3;10.4;2.7;9.7;;;0;;526;;;;70;60;0.27
PUY;14.05.2025 09:00;14.5;14.1;14.7;;;68.6;11.3;8.8;964.1;1017.3;1018;;;3.1;210;1.5;5.4;11.2;2.7;9.7;;;0;;688;;;;83;60;0.37
PUY;14.05.2025 10:00;15.4;14.9;16.1;;;61.5;10.7;8;964;1017.1;1017.9;;;3.2;210;1.5;5.4;11.5;2.8;10.1;;;0;;819;;;;99;60;0.457
PUY;14.05.2025 11:00;16.5;16.1;17;;;56.6;10.7;7.9;963.9;1016.7;1017.8;;;3.6;210;1.6;5.8;13;3.4;12.2;;;0;;909;;;;114;60;0.526
PUY;14.05.2025 12:00;17.6;17.2;18;;;58.3;11.7;9.3;963.4;1016;1017.3;;;3.9;203;1.7;6.1;14;3.6;13;;;0;;940;;;;119;60;0.557
PUY;14.05.2025 13:00;18.5;18.3;18.7;;;55.5;11.8;9.4;962.8;1015.2;1016.6;;;3.9;197;1.9;6.8;14;3.7;13.3;;;0;;935;;;;142;60;0.567
PUY;14.05.2025 14:00;19.8;19.2;20.3;;;52.1;12;9.7;962.5;1014.6;1016.3;;;3.5;195;1.6;5.8;12.6;3.3;11.9;;;0;;839;;;;146;60;0.524
PUY;14.05.2025 15:00;20.6;20.1;21.1;;;47.1;11.4;8.9;962.2;1014.1;1016;;;4.2;208;1.7;6.1;15.1;4;14.4;;;0;;620;;;;166;60;0.403
PUY;14.05.2025 16:00;20.8;20.4;21.2;;;42.8;10.5;7.7;962;1013.9;1015.8;;;3.9;232;1.5;5.4;14;3.7;13.3;;;0;;561;;;;159;60;0.355
PUY;14.05.2025 17:00;21.2;20.5;21.4;;;37.7;9.5;6.2;961.7;1013.5;1015.5;;;3.9;212;1.7;6.1;14;3.5;12.6;;;0;;407;;;;152;58;0.262
PUY;14.05.2025 18:00;20.2;19.9;20.4;;;42.4;10;7;961.5;1013.5;1015.3;;;2.4;270;0.5;1.8;8.6;2.1;7.6;;;0;;111;;;;68;25;0.071
PUY;14.05.2025 19:00;19;18.1;19.8;;;48.8;10.7;8;961.4;1013.6;1015.2;;;4.2;18;1.4;5;15.1;4.1;14.8;;;0;;27;;;;23;3;0.033
PUY;14.05.2025 20:00;17.5;17.3;17.7;;;49.2;9.8;6.7;961.6;1014.1;1015.4;;;6.4;20;2.2;7.9;23;5.8;20.9;;;0;;2;;;;1;0;0.039
PUY;14.05.2025 21:00;17;16.7;17.2;;;49.8;9.6;6.5;961.9;1014.5;1015.7;;;5.1;18;2.1;7.6;18.4;4.8;17.3;;;0;;1;;;;1;0;0.036
PUY;14.05.2025 22:00;16.4;16;16.8;;;51.3;9.6;6.3;962;1014.7;1015.8;;;4.9;27;1.5;5.4;17.6;4.5;16.2;;;0;;1;;;;1;0;0.025
PUY;14.05.2025 23:00;15.6;15;16;;;52.8;9.4;6;961.9;1014.8;1015.7;;;5;358;2.6;9.4;18;4.9;17.6;;;0;;1;;;;1;0;0.038
PUY;15.05.2025 00:00;14.9;14;15.4;;;55.2;9.3;5.9;961.9;1014.9;1015.7;;;3.8;4;1.5;5.4;13.7;3.7;13.3;;;0;;1;;;;1;0;0.021
PUY;15.05.2025 01:00;13.4;13;13.7;;;62;9.5;6.3;962;1015.4;1015.8;;;4;10;1.7;6.1;14.4;3.5;12.6;;;0;;1;;;;1;0;0.018
PUY;15.05.2025 02:00;12.9;12.7;13;;;64.3;9.5;6.3;961.7;1015.1;1015.5;;;4.2;24;2;7.2;15.1;4.1;14.8;;;0;;1;;;;0;0;0.019
PUY;15.05.2025 03:00;12.4;12.2;12.6;;;65.3;9.4;6.1;961.6;1015.1;1015.4;;;3.9;24;2.1;7.6;14;3.5;12.6;;;0;;1;;;;0;0;0.019
PUY;15.05.2025 04:00;11.8;11.7;12;;;67.4;9.3;6;961.4;1015;1015.2;;;4.3;24;2.1;7.6;15.5;4.1;14.8;;;0;;1;;;;1;0;0.017
PUY;15.05.2025 05:00;11.6;11.4;11.8;;;68.2;9.3;5.9;961.5;1015.2;1015.3;;;3.7;22;1.8;6.5;13.3;3.6;13;;;0;;20;;;;17;3;0.04
PUY;15.05.2025 06:00;13.1;12.1;14.1;;;63.8;9.6;6.3;961.5;1014.8;1015.3;;;3.1;34;1.1;4;11.2;2.7;9.7;;;0;;177;;;;39;60;0.089
PUY;15.05.2025 07:00;14.6;14.2;14.9;;;61.7;10.2;7.3;961.3;1014.3;1015.1;;;2.5;158;0.7;2.5;9;2.2;7.9;;;0;;363;;;;59;60;0.187
PUY;15.05.2025 08:00;15;14.7;15.5;;;61.8;10.5;7.8;961.3;1014.2;1015.1;;;2.4;197;1.1;4;8.6;2.2;7.9;;;0;;533;;;;77;60;0.29
PUY;15.05.2025 09:00;16;15.6;16.7;;;58.9;10.7;8;961.1;1013.9;1014.9;;;3.1;202;1.2;4.3;11.2;2.7;9.7;;;0;;704;;;;95;60;0.398
PUY;15.05.2025 10:00;17.3;16.8;17.5;;;55.8;11;8.3;960.9;1013.4;1014.6;;;3.5;198;1.5;5.4;12.6;3.4;12.2;;;0;;858;;;;112;60;0.506
PUY;15.05.2025 11:00;19.5;17.7;20.6;;;46.6;10.6;7.7;960.6;1012.6;1014.3;;;7.1;194;1.6;5.8;25.6;6.8;24.5;;;0;;941;;;;182;60;0.59
PUY;15.05.2025 12:00;20.6;19.6;21.3;;;40.2;9.8;6.6;960.3;1012.2;1014;;;5.7;204;1.8;6.5;20.5;5.5;19.8;;;0;;617;;;;228;34;0.428
PUY;15.05.2025 13:00;21.7;21.4;22.1;;;35.1;9.1;5.6;959.9;1011.4;1013.6;;;7.1;74;1.6;5.8;25.6;6.8;24.5;;;0;;623;;;;290;34;0.438
PUY;15.05.2025 14:00;22.6;22.2;22.9;;;31.9;8.7;5;959.5;1010.9;1013.2;;;5.7;345;2.2;7.9;20.5;5.4;19.4;;;0;;748;;;;283;50;0.521
PUY;15.05.2025 15:00;22.8;22.6;23;;;31.5;8.7;5;959.1;1010.4;1012.8;;;8.1;334;3;10.8;29.2;7.4;26.6;;;0;;728;;;;146;57;0.519
PUY;15.05.2025 16:00;22.4;22.1;22.8;;;31.9;8.6;4.8;958.8;1010.2;1012.4;;;8.2;324;3.4;12.2;29.5;7.8;28.1;;;0;;568;;;;104;60;0.422
PUY;15.05.2025 17:00;21.5;21;21.8;;;29.4;7.5;2.9;958.7;1010.3;1012.3;;;8.4;335;3.9;14;30.2;7.9;28.4;;;0;;372;;;;64;60;0.316
PUY;15.05.2025 18:00;20.1;19.3;20.9;;;31.7;7.5;2.7;958.9;1010.7;1012.5;;;9.9;355;3.5;12.6;35.6;9.5;34.2;;;0;;187;;;;45;60;0.193
PUY;15.05.2025 19:00;18.3;17.5;19.1;;;37.4;7.9;3.5;959.4;1011.6;1013.1;;;7.3;7;2.5;9;26.3;7.1;25.6;;;0;;41;;;;21;30;0.057
PUY;15.05.2025 20:00;16.7;16.2;17.3;;;43.9;8.4;4.4;959.9;1012.4;1013.6;;;7.9;27;3;10.8;28.4;7.7;27.7;;;0;;2;;;;2;0;0.054
PUY;15.05.2025 21:00;15.6;15.2;16;;;42.6;7.6;3;960.4;1013.2;1014.1;;;10.3;34;3.7;13.3;37.1;9.8;35.3;;;0;;1;;;;1;0;0.061
PUY;15.05.2025 22:00;15.1;14.9;15.2;;;43;7.4;2.6;960.3;1013.2;1014;;;11.6;39;4.5;16.2;41.8;10.5;37.8;;;0;;1;;;;0;0;0.066
PUY;15.05.2025 23:00;14.5;14.1;14.9;;;43.8;7.2;2.4;960.1;1013.1;1013.8;;;13.7;38;4.8;17.3;49.3;11.7;42.1;;;0;;1;;;;1;0;0.065
PUY;16.05.2025 00:00;13.6;13.1;13.9;;;43.8;6.8;1.5;960.5;1013.7;1014.2;;;10.8;43;4;14.4;38.9;10.3;37.1;;;0;;1;;;;1;0;0.056
PUY;16.05.2025 01:00;12.7;12.4;13;;;45.2;6.6;1.1;960.2;1013.6;1013.9;;;13.3;35;4.5;16.2;47.9;12.7;45.7;;;0;;1;;;;1;0;0.056
PUY;16.05.2025 02:00;12;11.6;12.3;;;45.1;6.3;0.5;960.2;1013.7;1013.9;;;13.3;24;5.2;18.7;47.9;12.5;45;;;0;;1;;;;1;0;0.058
PUY;16.05.2025 03:00;11.4;11.1;11.6;;;44.6;6;-0.2;960.1;1013.7;1013.8;;;12.5;27;5.4;19.4;45;12;43.2;;;0;;1;;;;0;0;0.058
PUY;16.05.2025 04:00;10.8;10.5;11.1;;;45;5.8;-0.6;960.1;1013.9;1013.8;;;13.3;30;5.3;19.1;47.9;11.6;41.8;;;0;;2;;;;1;0;0.055
PUY;16.05.2025 05:00;10.2;9.9;10.4;;;46.6;5.8;-0.8;960.1;1014;1013.8;;;14;30;5.6;20.2;50.4;13;46.8;;;0;;21;;;;15;5;0.119
PUY;16.05.2025 06:00;10.1;9.9;10.5;;;47.7;5.9;-0.5;960.6;1014.5;1014.3;;;12.7;28;4.9;17.6;45.7;11.8;42.5;;;0;;191;;;;36;60;0.147
PUY;16.05.2025 07:00;11.7;10.9;12.7;;;45.1;6.2;0.2;961.1;1014.7;1014.9;;;10.9;30;3.3;11.9;39.2;10.4;37.4;;;0;;388;;;;54;60;0.22
